species_name,genome_file_name,cds_file_name
cunninghamella_echinulata_nrrl_1382_v1_0,cunninghamella_echinulata_nrrl_1382_v1_0_genomic.fna,cunninghamella_echinulata_nrrl_1382_v1_0_cds.fna
cryptodiaporthe_sp_az0812_v1_0,cryptodiaporthe_sp_az0812_v1_0_genomic.fna,cryptodiaporthe_sp_az0812_v1_0_cds.fna
cryptococcus_terreus_61_443_v1_0,cryptococcus_terreus_61_443_v1_0_genomic.fna,cryptococcus_terreus_61_443_v1_0_cds.fna
cryomyces_antarcticus_cbs_116301_v3_0,cryomyces_antarcticus_cbs_116301_v3_0_genomic.fna,cryomyces_antarcticus_cbs_116301_v3_0_cds.fna
crustoderma_dryinum_omc1663_v1_0,crustoderma_dryinum_omc1663_v1_0_genomic.fna,crustoderma_dryinum_omc1663_v1_0_cds.fna
crucibulum_laeve_cbs_166_37_v1_0,crucibulum_laeve_cbs_166_37_v1_0_genomic.fna,crucibulum_laeve_cbs_166_37_v1_0_cds.fna
cristinia_sonorae_kkn_215_v1_0,cristinia_sonorae_kkn_215_v1_0_genomic.fna,cristinia_sonorae_kkn_215_v1_0_cds.fna
crepidotus_cesatii_cbs_511_95_v1_0,crepidotus_cesatii_cbs_511_95_v1_0_genomic.fna,crepidotus_cesatii_cbs_511_95_v1_0_cds.fna
corynespora_cassiicola_ccp_v1_0,corynespora_cassiicola_ccp_v1_0_genomic.fna,corynespora_cassiicola_ccp_v1_0_cds.fna
cortinarius_saniosus_2018pmi107_v1_1,cortinarius_saniosus_2018pmi107_v1_1_genomic.fna,cortinarius_saniosus_2018pmi107_v1_1_cds.fna
corollospora_maritima_cbs_119819_v2_0,corollospora_maritima_cbs_119819_v2_0_genomic.fna,corollospora_maritima_cbs_119819_v2_0_cds.fna
coprinopsis_sp_mpi_puge_at_0042_v1_0,coprinopsis_sp_mpi_puge_at_0042_v1_0_genomic.fna,coprinopsis_sp_mpi_puge_at_0042_v1_0_cds.fna
coprinopsis_marcescibilis_cbs121175_v1_0,coprinopsis_marcescibilis_cbs121175_v1_0_genomic.fna,coprinopsis_marcescibilis_cbs121175_v1_0_cds.fna
coprinellus_micaceus_fp101781_v2_0,coprinellus_micaceus_fp101781_v2_0_genomic.fna,coprinellus_micaceus_fp101781_v2_0_cds.fna
conocybe_apala_szmc_nl_8967_v1_0,conocybe_apala_szmc_nl_8967_v1_0_genomic.fna,conocybe_apala_szmc_nl_8967_v1_0_cds.fna
coniophora_olivacea_mucl_20566_v1_0,coniophora_olivacea_mucl_20566_v1_0_genomic.fna,coniophora_olivacea_mucl_20566_v1_0_cds.fna
coniochaeta_sp_pmi_546_v1_0,coniochaeta_sp_pmi_546_v1_0_genomic.fna,coniochaeta_sp_pmi_546_v1_0_cds.fna
coniella_lustricola_b22_t_1_v1_0,coniella_lustricola_b22_t_1_v1_0_genomic.fna,coniella_lustricola_b22_t_1_v1_0_cds.fna
conidiobolus_thromboides_fsu_785_v1_0,conidiobolus_thromboides_fsu_785_v1_0_genomic.fna,conidiobolus_thromboides_fsu_785_v1_0_cds.fna
cokeromyces_recurvatus_nrrl_2243_v1_0,cokeromyces_recurvatus_nrrl_2243_v1_0_genomic.fna,cokeromyces_recurvatus_nrrl_2243_v1_0_cds.fna
coemansia_spiralis_rsa_1278_v1_0,coemansia_spiralis_rsa_1278_v1_0_genomic.fna,coemansia_spiralis_rsa_1278_v1_0_cds.fna
coemansia_mojavensis_rsa_71_v1_0,coemansia_mojavensis_rsa_71_v1_0_genomic.fna,coemansia_mojavensis_rsa_71_v1_0_cds.fna
coccomyces_strobi_cbs_202_91_v1_0,coccomyces_strobi_cbs_202_91_v1_0_genomic.fna,coccomyces_strobi_cbs_202_91_v1_0_cds.fna
coccodinium_bartschii_cbs_121709_v1_0,coccodinium_bartschii_cbs_121709_v1_0_genomic.fna,coccodinium_bartschii_cbs_121709_v1_0_cds.fna
clonostachys_sp_corfu0009_v1_0,clonostachys_sp_corfu0009_v1_0_genomic.fna,clonostachys_sp_corfu0009_v1_0_cds.fna
clonostachys_rosea_cbs125111_v1_0,clonostachys_rosea_cbs125111_v1_0_genomic.fna,clonostachys_rosea_cbs125111_v1_0_cds.fna
clohesyomyces_aquaticus_v1_0,clohesyomyces_aquaticus_v1_0_genomic.fna,clohesyomyces_aquaticus_v1_0_cds.fna
clitocybe_sp_cont_1119283_v1_0,clitocybe_sp_cont_1119283_v1_0_genomic.fna,clitocybe_sp_cont_1119283_v1_0_cds.fna
climacocystis_borealis_clibor001_v1_0,climacocystis_borealis_clibor001_v1_0_genomic.fna,climacocystis_borealis_clibor001_v1_0_cds.fna
clathrospora_elynae_cbs_161_51_v1_0,clathrospora_elynae_cbs_161_51_v1_0_genomic.fna,clathrospora_elynae_cbs_161_51_v1_0_cds.fna
cladochytrium_replicatum_jel_714_v1_0,cladochytrium_replicatum_jel_714_v1_0_genomic.fna,cladochytrium_replicatum_jel_714_v1_0_cds.fna
cladochytrium_polystomum_wb228_v1_0,cladochytrium_polystomum_wb228_v1_0_genomic.fna,cladochytrium_polystomum_wb228_v1_0_cds.fna
circinella_umbellata_nrrl1351_v1_0,circinella_umbellata_nrrl1351_v1_0_genomic.fna,circinella_umbellata_nrrl1351_v1_0_cds.fna
chytriomyces_sp_mp_71_v1_0,chytriomyces_sp_mp_71_v1_0_genomic.fna,chytriomyces_sp_mp_71_v1_0_cds.fna
chytriomyces_hyalinus_jel632_v1_0,chytriomyces_hyalinus_jel632_v1_0_genomic.fna,chytriomyces_hyalinus_jel632_v1_0_cds.fna
chytridium_lagenaria_arg66_v1_0,chytridium_lagenaria_arg66_v1_0_genomic.fna,chytridium_lagenaria_arg66_v1_0_cds.fna
choanephora_cucurbitarum_nrrl2744_50_v1_0,choanephora_cucurbitarum_nrrl2744_50_v1_0_genomic.fna,choanephora_cucurbitarum_nrrl2744_50_v1_0_cds.fna
chionosphaera_cuniculicola_cbs10063_v1_0,chionosphaera_cuniculicola_cbs10063_v1_0_genomic.fna,chionosphaera_cuniculicola_cbs10063_v1_0_cds.fna
chionosphaera_apobasidialis_52639_v1_0,chionosphaera_apobasidialis_52639_v1_0_genomic.fna,chionosphaera_apobasidialis_52639_v1_0_cds.fna
chalciporus_piperatus_201810_cp_v1_0,chalciporus_piperatus_201810_cp_v1_0_genomic.fna,chalciporus_piperatus_201810_cp_v1_0_cds.fna
chalara_hyalina_cbs_558_92_v1_0,chalara_hyalina_cbs_558_92_v1_0_genomic.fna,chalara_hyalina_cbs_558_92_v1_0_cds.fna
chaetosphaeriaceae_sp_fl1790_v1_0,chaetosphaeriaceae_sp_fl1790_v1_0_genomic.fna,chaetosphaeriaceae_sp_fl1790_v1_0_cds.fna
chaetomium_sp_mpi_cage_at_0009_v1_0,chaetomium_sp_mpi_cage_at_0009_v1_0_genomic.fna,chaetomium_sp_mpi_cage_at_0009_v1_0_cds.fna
chaetomium_funicola_mpi_sdfr_at_0129_v1_0,chaetomium_funicola_mpi_sdfr_at_0129_v1_0_genomic.fna,chaetomium_funicola_mpi_sdfr_at_0129_v1_0_cds.fna
chaetomidium_fimeti_cbs_168_71_v1_0,chaetomidium_fimeti_cbs_168_71_v1_0_genomic.fna,chaetomidium_fimeti_cbs_168_71_v1_0_cds.fna
chaetocladium_brefeldii_nrrl_2343_metagenome_minimal_draft,chaetocladium_brefeldii_nrrl_2343_metagenome_minimal_draft_genomic.fna,chaetocladium_brefeldii_nrrl_2343_metagenome_minimal_draft_cds.fna
ceriporia_viridans_omc1683_v1_0,ceriporia_viridans_omc1683_v1_0_genomic.fna,ceriporia_viridans_omc1683_v1_0_cds.fna
cerinomyces_crustulinus_omc1686_v1_0,cerinomyces_crustulinus_omc1686_v1_0_genomic.fna,cerinomyces_crustulinus_omc1686_v1_0_cds.fna
cerinomyces_ceraceus_atcc_56525_v1_0,cerinomyces_ceraceus_atcc_56525_v1_0_genomic.fna,cerinomyces_ceraceus_atcc_56525_v1_0_cds.fna
cercophora_scortea_smh4131_1_v1_0,cercophora_scortea_smh4131_1_v1_0_genomic.fna,cercophora_scortea_smh4131_1_v1_0_cds.fna
cercophora_newfieldiana_smh2532_1_v1_0,cercophora_newfieldiana_smh2532_1_v1_0_genomic.fna,cercophora_newfieldiana_smh2532_1_v1_0_cds.fna
cercophora_caudata_cbs_606_72_v1_0,cercophora_caudata_cbs_606_72_v1_0_genomic.fna,cercophora_caudata_cbs_606_72_v1_0_cds.fna
ceratobasidium_sp_anastomosis_group_i_dn8442_v1_0,ceratobasidium_sp_anastomosis_group_i_dn8442_v1_0_genomic.fna,ceratobasidium_sp_anastomosis_group_i_dn8442_v1_0_cds.fna
cephaloascus_fragrans_12_1022_v1_0,cephaloascus_fragrans_12_1022_v1_0_genomic.fna,cephaloascus_fragrans_12_1022_v1_0_cds.fna
cephaloascus_albidus_atcc_66658_v1_0,cephaloascus_albidus_atcc_66658_v1_0_genomic.fna,cephaloascus_albidus_atcc_66658_v1_0_cds.fna
caulochytrium_protostelioides_atcc_52028_v1_0,caulochytrium_protostelioides_atcc_52028_v1_0_genomic.fna,caulochytrium_protostelioides_atcc_52028_v1_0_cds.fna
catenaria_anguillulae_pl171_v2_0,catenaria_anguillulae_pl171_v2_0_genomic.fna,catenaria_anguillulae_pl171_v2_0_cds.fna
capronia_fungicola_cbs_614_96_v1_0,capronia_fungicola_cbs_614_96_v1_0_genomic.fna,capronia_fungicola_cbs_614_96_v1_0_cds.fna
cantharellales_sp_mucl_035158_v1_0,cantharellales_sp_mucl_035158_v1_0_genomic.fna,cantharellales_sp_mucl_035158_v1_0_cds.fna
calycina_marina_tra3180a_v1_0,calycina_marina_tra3180a_v1_0_genomic.fna,calycina_marina_tra3180a_v1_0_cds.fna
caloscypha_fulgens_atcc_42695_v1_0,caloscypha_fulgens_atcc_42695_v1_0_genomic.fna,caloscypha_fulgens_atcc_42695_v1_0_cds.fna
cadophora_sp_unipampa014_v1_0,cadophora_sp_unipampa014_v1_0_genomic.fna,cadophora_sp_unipampa014_v1_0_cds.fna
byssothecium_circinans_cbs_675_92_v1_0,byssothecium_circinans_cbs_675_92_v1_0_genomic.fna,byssothecium_circinans_cbs_675_92_v1_0_cds.fna
bulgaria_inquinans_cbs118_31_v1_0,bulgaria_inquinans_cbs118_31_v1_0_genomic.fna,bulgaria_inquinans_cbs118_31_v1_0_cds.fna
bretziella_fagacearum_c519_v1_0,bretziella_fagacearum_c519_v1_0_genomic.fna,bretziella_fagacearum_c519_v1_0_cds.fna
botryozyma_mucatilis_cbs_9042_v1_0,botryozyma_mucatilis_cbs_9042_v1_0_genomic.fna,botryozyma_mucatilis_cbs_9042_v1_0_cds.fna
boreostereum_radiatum_tfc1981_005_v1_0,boreostereum_radiatum_tfc1981_005_v1_0_genomic.fna,boreostereum_radiatum_tfc1981_005_v1_0_cds.fna
bombardia_bombarda_smh3391_2_v1_0,bombardia_bombarda_smh3391_2_v1_0_genomic.fna,bombardia_bombarda_smh3391_2_v1_0_cds.fna
boliniaceae_sp_az0804_v1_0,boliniaceae_sp_az0804_v1_0_genomic.fna,boliniaceae_sp_az0804_v1_0_cds.fna
boletus_edulis_přilba_v1_0,boletus_edulis_přilba_v1_0_genomic.fna,boletus_edulis_přilba_v1_0_cds.fna
boletus_coccyginus_2016pmi039_v1_0,boletus_coccyginus_2016pmi039_v1_0_genomic.fna,boletus_coccyginus_2016pmi039_v1_0_cds.fna
bolbitius_vitellinus_szmc_nl_1974_v1_0,bolbitius_vitellinus_szmc_nl_1974_v1_0_genomic.fna,bolbitius_vitellinus_szmc_nl_1974_v1_0_cds.fna
boeremia_exigua_mpi_sdfr_at_0100_v1_0,boeremia_exigua_mpi_sdfr_at_0100_v1_0_genomic.fna,boeremia_exigua_mpi_sdfr_at_0100_v1_0_cds.fna
blyttiomyces_helicus_single_cell_v1_0,blyttiomyces_helicus_single_cell_v1_0_genomic.fna,blyttiomyces_helicus_single_cell_v1_0_cds.fna
blastocladiella_britannica_v1_0,blastocladiella_britannica_v1_0_genomic.fna,blastocladiella_britannica_v1_0_cds.fna
blakeslea_trispora_nrrl_2456_v1_0,blakeslea_trispora_nrrl_2456_v1_0_genomic.fna,blakeslea_trispora_nrrl_2456_v1_0_cds.fna
bisporella_sp_pmi857_v1_0,bisporella_sp_pmi857_v1_0_genomic.fna,bisporella_sp_pmi857_v1_0_cds.fna
bimuria_novae_zelandiae_cbs_107_79_v1_0,bimuria_novae_zelandiae_cbs_107_79_v1_0_genomic.fna,bimuria_novae_zelandiae_cbs_107_79_v1_0_cds.fna
benjaminiella_poitrasii_rsa_903_v1_0,benjaminiella_poitrasii_rsa_903_v1_0_genomic.fna,benjaminiella_poitrasii_rsa_903_v1_0_cds.fna
basidiobolus_meristosporus_cbs_931_73_v1_0,basidiobolus_meristosporus_cbs_931_73_v1_0_genomic.fna,basidiobolus_meristosporus_cbs_931_73_v1_0_cds.fna
backusella_circina_fsu_941_v1_0,backusella_circina_fsu_941_v1_0_genomic.fna,backusella_circina_fsu_941_v1_0_cds.fna
auriscalpium_vulgare_fp105234_sp_v1_0,auriscalpium_vulgare_fp105234_sp_v1_0_genomic.fna,auriscalpium_vulgare_fp105234_sp_v1_0_cds.fna
auriculariopsis_ampla_nl_1724_v1_0,auriculariopsis_ampla_nl_1724_v1_0_genomic.fna,auriculariopsis_ampla_nl_1724_v1_0_cds.fna
aulographum_hederae_v2_0,aulographum_hederae_v2_0_genomic.fna,aulographum_hederae_v2_0_cds.fna
ascodesmis_nigricans_cbs_389_68_v1_0,ascodesmis_nigricans_cbs_389_68_v1_0_genomic.fna,ascodesmis_nigricans_cbs_389_68_v1_0_cds.fna
artomyces_pyxidatus_hhb10654_v1_0,artomyces_pyxidatus_hhb10654_v1_0_genomic.fna,artomyces_pyxidatus_hhb10654_v1_0_cds.fna
arthroascus_fermentans_17710_v1_0,arthroascus_fermentans_17710_v1_0_genomic.fna,arthroascus_fermentans_17710_v1_0_cds.fna
arthrinium_esporlense_unipampa010_v1_0,arthrinium_esporlense_unipampa010_v1_0_genomic.fna,arthrinium_esporlense_unipampa010_v1_0_cds.fna
armillaria_tabescens_ccbas_213_v1_0,armillaria_tabescens_ccbas_213_v1_0_genomic.fna,armillaria_tabescens_ccbas_213_v1_0_cds.fna
armillaria_solidipes_28_4_v1_0,armillaria_solidipes_28_4_v1_0_genomic.fna,armillaria_solidipes_28_4_v1_0_cds.fna
armillaria_novae_zelandiae_2840_v1_0,armillaria_novae_zelandiae_2840_v1_0_genomic.fna,armillaria_novae_zelandiae_2840_v1_0_cds.fna
armillaria_nabsnona_cmw6904_v1_0,armillaria_nabsnona_cmw6904_v1_0_genomic.fna,armillaria_nabsnona_cmw6904_v1_0_cds.fna
armillaria_mellea_eldo17_v1_0,armillaria_mellea_eldo17_v1_0_genomic.fna,armillaria_mellea_eldo17_v1_0_cds.fna
armillaria_luteobubalina_hwk02_v1_0,armillaria_luteobubalina_hwk02_v1_0_genomic.fna,armillaria_luteobubalina_hwk02_v1_0_cds.fna
armillaria_gallica_21_2_v1_0,armillaria_gallica_21_2_v1_0_genomic.fna,armillaria_gallica_21_2_v1_0_cds.fna
armillaria_fumosa_cbs_122221_v1_0,armillaria_fumosa_cbs_122221_v1_0_genomic.fna,armillaria_fumosa_cbs_122221_v1_0_cds.fna
armillaria_ectypa_fpl83_16_v1_0,armillaria_ectypa_fpl83_16_v1_0_genomic.fna,armillaria_ectypa_fpl83_16_v1_0_cds.fna
armillaria_borealis_fpl87_14_v1_0,armillaria_borealis_fpl87_14_v1_0_genomic.fna,armillaria_borealis_fpl87_14_v1_0_cds.fna
aquilomyces_patris_dse4099_v1_0,aquilomyces_patris_dse4099_v1_0_genomic.fna,aquilomyces_patris_dse4099_v1_0_cds.fna
aporpium_caryae_l_13461,aporpium_caryae_l_13461_genomic.fna,aporpium_caryae_l_13461_cds.fna
apodospora_peruviana_cbs_118394_v1_0,apodospora_peruviana_cbs_118394_v1_0_genomic.fna,apodospora_peruviana_cbs_118394_v1_0_cds.fna
apiospora_montagnei_nrrl_25634_v1_0,apiospora_montagnei_nrrl_25634_v1_0_genomic.fna,apiospora_montagnei_nrrl_25634_v1_0_cds.fna
apiosordaria_backusii_cbs_540_89_v1_0,apiosordaria_backusii_cbs_540_89_v1_0_genomic.fna,apiosordaria_backusii_cbs_540_89_v1_0_cds.fna
aphanobasidium_pseudotsugae_omc1630_v1_0,aphanobasidium_pseudotsugae_omc1630_v1_0_genomic.fna,aphanobasidium_pseudotsugae_omc1630_v1_0_cds.fna
antrodiella_citrinella_fbcc_969_v1_0,antrodiella_citrinella_fbcc_969_v1_0_genomic.fna,antrodiella_citrinella_fbcc_969_v1_0_cds.fna
antrodia_serialis_sig1antser10_v1_0,antrodia_serialis_sig1antser10_v1_0_genomic.fna,antrodia_serialis_sig1antser10_v1_0_cds.fna
anthostoma_avocetta_nrrl_3190_v1_0,anthostoma_avocetta_nrrl_3190_v1_0_genomic.fna,anthostoma_avocetta_nrrl_3190_v1_0_cds.fna
antarctomyces_sp_unipampa016_v1_0,antarctomyces_sp_unipampa016_v1_0_genomic.fna,antarctomyces_sp_unipampa016_v1_0_cds.fna
anomoporia_myceliosa_mjl_4413_v1_0,anomoporia_myceliosa_mjl_4413_v1_0_genomic.fna,anomoporia_myceliosa_mjl_4413_v1_0_cds.fna
anomoporia_kamtschatica_omc1758_v1_0,anomoporia_kamtschatica_omc1758_v1_0_genomic.fna,anomoporia_kamtschatica_omc1758_v1_0_cds.fna
anomoporia_bombycina_atcc_64506_v1_0,anomoporia_bombycina_atcc_64506_v1_0_genomic.fna,anomoporia_bombycina_atcc_64506_v1_0_cds.fna
anomoloma_albolutescens_omc1655_v1_0,anomoloma_albolutescens_omc1655_v1_0_genomic.fna,anomoloma_albolutescens_omc1655_v1_0_cds.fna
amylostereum_chailletii_dwach2_v1_0,amylostereum_chailletii_dwach2_v1_0_genomic.fna,amylostereum_chailletii_dwach2_v1_0_cds.fna
amylomyces_rouxii_nrrl_5866_v1_0,amylomyces_rouxii_nrrl_5866_v1_0_genomic.fna,amylomyces_rouxii_nrrl_5866_v1_0_cds.fna
amylocystis_lapponica_skaamylap13_v1_0,amylocystis_lapponica_skaamylap13_v1_0_genomic.fna,amylocystis_lapponica_skaamylap13_v1_0_cds.fna
amylocorticium_subincarnatum_omc1654_v1_0,amylocorticium_subincarnatum_omc1654_v1_0_genomic.fna,amylocorticium_subincarnatum_omc1654_v1_0_cds.fna
amylocarpus_encephaloides_tra018bii_v1_0,amylocarpus_encephaloides_tra018bii_v1_0_genomic.fna,amylocarpus_encephaloides_tra018bii_v1_0_cds.fna
ampelomyces_quisqualis_hmlac05119_v1_0,ampelomyces_quisqualis_hmlac05119_v1_0_genomic.fna,ampelomyces_quisqualis_hmlac05119_v1_0_cds.fna
amniculicola_lignicola_cbs_123094_v1_0,amniculicola_lignicola_cbs_123094_v1_0_genomic.fna,amniculicola_lignicola_cbs_123094_v1_0_cds.fna
amanita_rubescens_přilba_v1_0,amanita_rubescens_přilba_v1_0_genomic.fna,amanita_rubescens_přilba_v1_0_cds.fna
amanita_muscaria_var_formosa_2016pmi152_v1_0,amanita_muscaria_var_formosa_2016pmi152_v1_0_genomic.fna,amanita_muscaria_var_formosa_2016pmi152_v1_0_cds.fna
alternaria_sp_unipampa017_v1_0,alternaria_sp_unipampa017_v1_0_genomic.fna,alternaria_sp_unipampa017_v1_0_cds.fna
alternaria_rosae_mpi_puge_at_0040_v1_0,alternaria_rosae_mpi_puge_at_0040_v1_0_genomic.fna,alternaria_rosae_mpi_puge_at_0040_v1_0_cds.fna
aliquandostipite_khaoyaiensis_cbs_118232_v1_0,aliquandostipite_khaoyaiensis_cbs_118232_v1_0_genomic.fna,aliquandostipite_khaoyaiensis_cbs_118232_v1_0_cds.fna
agrocybe_praecox_okm6292_v1_0,agrocybe_praecox_okm6292_v1_0_genomic.fna,agrocybe_praecox_okm6292_v1_0_cds.fna
agaricostilbum_hyphaenes_atcc_mya_4628_v1_0,agaricostilbum_hyphaenes_atcc_mya_4628_v1_0_genomic.fna,agaricostilbum_hyphaenes_atcc_mya_4628_v1_0_cds.fna
acrocalymma_vagum_dse3081_v1_0,acrocalymma_vagum_dse3081_v1_0_genomic.fna,acrocalymma_vagum_dse3081_v1_0_cds.fna
acidothrix_acidophila_cbs_136259_v1_0,acidothrix_acidophila_cbs_136259_v1_0_genomic.fna,acidothrix_acidophila_cbs_136259_v1_0_cds.fna
achaetomium_strumarium_cbs333_67_v1_0,achaetomium_strumarium_cbs333_67_v1_0_genomic.fna,achaetomium_strumarium_cbs333_67_v1_0_cds.fna
acephala_macrosclerotiorum_ew76_utf0540_v1_0,acephala_macrosclerotiorum_ew76_utf0540_v1_0_genomic.fna,acephala_macrosclerotiorum_ew76_utf0540_v1_0_cds.fna
absidia_repens_nrrl_1336_v1_0,absidia_repens_nrrl_1336_v1_0_genomic.fna,absidia_repens_nrrl_1336_v1_0_cds.fna
absidia_padenii_nrrl_2977_v1_0,absidia_padenii_nrrl_2977_v1_0_genomic.fna,absidia_padenii_nrrl_2977_v1_0_cds.fna
absidia_caerulea_nrrl1315_v1_0,absidia_caerulea_nrrl1315_v1_0_genomic.fna,absidia_caerulea_nrrl1315_v1_0_cds.fna
abortiporus_biennis_ccbs_521_v1_0,abortiporus_biennis_ccbs_521_v1_0_genomic.fna,abortiporus_biennis_ccbs_521_v1_0_cds.fna
